sentence_idx	title	main	aspect1	opinion1	aspect2	opinion2	aspect3	opinion3
246	So sánh nhanh Honda CR-V 2020 và Subaru Forester 2020	"Về thông số kích thước, Subaru Forester 2020 vượt trội khá nhiều so với đối thủ bán chạy"	thiết kế	tích cực				
246	So sánh nhanh Honda CR-V 2020 và Subaru Forester 2020	"Trong khi Subaru Forester 2020 vẫn khá thực dụng, chưa được trẻ hóa như đối thủ và thiết kế vẫn chưa mang giá trị nhận diện thương hiệu, một trong những yếu tố đang dần phổ biến trong ngành công nghiệp ô tô hiện đại"	giá	tích cực				
246	So sánh nhanh Honda CR-V 2020 và Subaru Forester 2020	Subaru Forester cũng có tính năng này trên phiên bản 2.0i-S nhưng đi kèm là giá bán cao hơn hẳn	giá	tích cực				
246	So sánh nhanh Honda CR-V 2020 và Subaru Forester 2020	Trong khi đối thủ Forester 2.0i-L có khoang nội thất thể thao với các chất liệu bọc da đục lỗ và sơn mạ bạc cứng cáp	thiết kế					
246	So sánh nhanh Honda CR-V 2020 và Subaru Forester 2020	"Ngoài ra, mẫu xe của Subaru cho cảm giác lái và điều khiển tốt hơn thông qua hệ thống lái thông minh SI-Drive"	giá	tích cực				
246	So sánh nhanh Honda CR-V 2020 và Subaru Forester 2020	Subaru Forester 2.0i-L cũng nhỉnh hơn đôi chút ở yếu tố an toàn	an toàn	tích cực				
234	So sánh nhanh Ford EcoSport 2020 và Kia Seltos 2020 	"Tại Việt Nam, Kia Seltos 2020 sở hữu khá nhiều ưu điểm vượt trội so với Ford EcoSport, từ danh mục trang bị hiện đại, cho đến động cơ tăng áp mạnh mẽ hơn"	tính năng và công nghệ	tích cực	sức mạnh	tích cực		
82	Mua xe gia đình chọn KIA Souluto 2020 hay Hyundai Accent 2020?	"Bảng thông số về kích thước cho chúng ta thấy Soluto có phần nhỏ nhắn hơn so với Accent, vì thế không gian nội thất cũng sẽ có phần hẹp hơn đôi chút"	thiết kế					
82	Mua xe gia đình chọn KIA Souluto 2020 hay Hyundai Accent 2020?	"Bảng so sánh về trang bị an toàn trên 2 phiên bản AT cho thấy, Soluto có phần kém thuyết phục hơn bởi thiếu vắng khá nhiều trang bị"	an toàn	tiêu cực				
82	Mua xe gia đình chọn KIA Souluto 2020 hay Hyundai Accent 2020?	"Ngược lại, Accent bản AT đảm bảo an toàn cho các hành khách tốt hơn, giúp tạo sự thuận tiện hơn cho các tay lái với một danh sách sang bị an toàn hậu hĩnh hơn"	an toàn	tích cực				
286	So sánh nhanh Mazda3 2020 và Hyundai Elantra 2020	"Bảng thông số về kích thước xe cho thấy, Mazda3 có trục cơ sở và chiều dài tổng thể lớn hơn so với Elantra nhưng lại kém hơn về chiều rộng và chiều cao"	thiết kế	tiêu cực				
286	So sánh nhanh Mazda3 2020 và Hyundai Elantra 2020	"Bản thể thao của Elantra nhỉnh hơn khi đèn pha có thêm chức năng mở rộng góc chiếu theo tay lái, gương chiếu hậu với chức năng sấy – cực kỳ hữu ích trong điều kiện thời tiết mưa nhiều và sương mùa như tại Việt Nam"	tính năng và công nghệ	tích cực				
286	So sánh nhanh Mazda3 2020 và Hyundai Elantra 2020	"Ngoài ra, bộ la-zăng kích thước lớn hơn cùng tay nắm cửa mạ chrome cũng giúp cho Elantra trông sang trọng hơn so với đối thủ"	thiết kế	tích cực				
286	So sánh nhanh Mazda3 2020 và Hyundai Elantra 2020	"Là phiên bản thể thao, Elantra 1.6T mạnh mẽ hơn nhờ được trang bị động cơ Turbo, cho công suất vượt trội hơn hẳn với 204 mã lực và 265 Nm, đi kèm là hộp số tự động 7 cấp"	sức mạnh	tích cực				
286	So sánh nhanh Mazda3 2020 và Hyundai Elantra 2020	"Cùng chung mức giá niêm yết, sở hữu thiết kế trẻ trung, hiện đại nhưng nhìn chung, Elantra 1.6T là mẫu có lợi thế cạnh tranh hơn khi có nhiều trang bị tiện nghi hơn, hiệu suất mạnh mẽ hơn"	giá	tích cực				
146	So sánh Hyundai i10 2021 và Vinfast Fadil 2021	"Cả 2 xe đều được lắp ráp trong nước theo dạng CKD với giá bán đề xuất của các phiên bản lần lượt là: Có thể thấy, giá đề xuất của Fadil cao hơn khá nhiều so với i10, gần chạm ngưỡng nhiều mẫu sedan hạng B"	giá	tiêu cực				
146	So sánh Hyundai i10 2021 và Vinfast Fadil 2021	"Về không gian, i10 hoàn toàn ưu thế với kích thước lớn và khoảng cách trục cơ sở dài hơn đến 40mm so với đối thủ"	thiết kế					
146	So sánh Hyundai i10 2021 và Vinfast Fadil 2021	"Khoang nội thất chào đón người lái và tạo sự ấn tượng bởi độ rộng rãi, thoái mái về mặt không gian hơn hẳn so với Fadil"	thiết kế	tích cực				
146	So sánh Hyundai i10 2021 và Vinfast Fadil 2021	"Về vận hành, Fadil với động cơ vượt tầm phân khúc chiếm ưu thế hoàn toàn so với động cơ 1.2 truyền thống của i10"	sức mạnh	tích cực				
146	So sánh Hyundai i10 2021 và Vinfast Fadil 2021	"Động cơ 1.4L kết hợp với hộp số vô cấp CVT mang đến cho Fadil khả năng vận hành êm ái, nhàn nhã và linh hoạt hơn đối thủ Hàn Quốc"	sức mạnh	tích cực				
289	So sánh nhanh Mitsubishi Attrage 2020 và Toyota Vios 2020	"  Xét về kích thước tổng thể, có thể thấy Toyota Vios 2020 nhỉnh hơn so với Mitsubishi Attrage 2020 về chiều dài và chiều rộng"	thiết kế	tích cực				
289	So sánh nhanh Mitsubishi Attrage 2020 và Toyota Vios 2020	"Về trang bị an toàn, Mitsubishi Attrage CVT 2020 bị đối thủ bỏ khá xa khi thiếu các tính năng như: Cân bằng điện tử, hệ thống ổn định thân xe, hỗ trợ khởi hành ngang dốc hay hệ thống kiểm soát lực kéo"	an toàn	tiêu cực				
289	So sánh nhanh Mitsubishi Attrage 2020 và Toyota Vios 2020	"Tuy nhiên, ở thế hệ mới được nâng cấp khá toàn diện cùng mức giá bán rẻ nhất phân khúc, Mitsubishi Attrage 2020 kỳ vọng có thể cạnh tranh tốt hơn với Vios và hứa hẹn tạo nên cuộc đua mới trong phân khúc sedan hạng B"	giá	tích cực				
192	So sánh Mitsubishi Xpander và Suzuki XL7 trong tầm giá 600 triệu	"Cả 2 mẫu đều được nhập khẩu về từ Indonesia với giá bán như sau: Như vậy về giá bán, Suzuki XL7 có lợi thế hơn khi rẻ hơn 41 triệu đồng - một mức chênh lệch khá đáng kể đối với nhóm khách hàng có nhu cầu mua xe trong tầm giá 600 triệu"	giá	tích cực				
192	So sánh Mitsubishi Xpander và Suzuki XL7 trong tầm giá 600 triệu	"Các thông số thể hiện kích thước cho thấy, Mitsubishi Xpander thực sự vượt trội hơn so với Suzuki XL7 về cả kích thước tổng thể, chiều dài trục cơ sở và khoảng sáng gầm, mang lại diện mạo bề thế hơn, đi kèm là không gian nội thất rộng rãi và khả năng “leo lề” tốt hơn đôi chút"	thiết kế	tích cực				
192	So sánh Mitsubishi Xpander và Suzuki XL7 trong tầm giá 600 triệu	" Về trang bị ngoại thất, bản AT của Xpander vừa ra mắt cũng đã được cải tiến lên hệ thống đèn chiếu sáng full-LED, thay thế cho loại halogen trước đây để tạo thế cân bằng với đối thủ"	thiết kế	trung lập				
192	So sánh Mitsubishi Xpander và Suzuki XL7 trong tầm giá 600 triệu	"Đổi lại, xe được trang bị hệ thống điều hòa tự động, hiện đại và tiện nghi hơn so với loại chỉnh cơ trên Xpander, màn hình trung tâm cũng có kích thước lớn hơn"	thiết kế	tích cực				
192	So sánh Mitsubishi Xpander và Suzuki XL7 trong tầm giá 600 triệu	Suzuki XL7 tạo thế cạnh tranh khá cân bằng với bản Xpander Cross bởi danh sách trang bị an toàn khá đầy đủ	an toàn	trung lập				
266	So sánh nhanh Hyundai Santa Fe 2020 và Toyota Fortuner 2020 	"Tuy nhiên Hyundai Santa Fe 2020 vẫn ưu ái hơn với người dùng ở một số tính năng an toàn cao cấp hơn như cảnh báo điểm mù, cảnh báo phương tiện cắt ngang phía sau"	an toàn	tích cực				
285	"So sánh nhanh Mazda2 Sport 2020 với Toyota Yaris, Honda Jazz và Suzuki Swift"	Kích thước từ lâu đã luôn là nhược điểm của Mazda2 so với các đối thủ từ Honda và Toyota	thiết kế					
285	"So sánh nhanh Mazda2 Sport 2020 với Toyota Yaris, Honda Jazz và Suzuki Swift"	Mazda2 Sport mới với giá bán cao hơn cũng đi kèm với nhiều trang bị cao cấp ở ngoại thất như cụm đèn trước LED có khả năng thích ứng theo điều kiện vận hành như nhiều mẫu xe hạng sang	giá	tiêu cực	tính năng và công nghệ	tích cực		
285	"So sánh nhanh Mazda2 Sport 2020 với Toyota Yaris, Honda Jazz và Suzuki Swift"	"Với kiểu định giá lưng chừng giữa 2 phân khúc A và B, Suzuki Swift sở hữu nền tảng động cơ thấp nhất trong số các mẫu xe ở phân khúc hạng B"	sức mạnh	tiêu cực				
285	"So sánh nhanh Mazda2 Sport 2020 với Toyota Yaris, Honda Jazz và Suzuki Swift"	"Với một loạt trang bị an toàn hiện đại, mẫu hatchback mới tỏ ra vượt trội hơn hẳn so với các đối thủ"	an toàn	tích cực				
570	Tầm tiền hơn 1 tỷ đồng chọn Mazda CX-5 2020 hay Peugeot 3008 2020?	"Peugeot 3008 lợi thế hơn đôi chút khi có cần số điện tử, đồng hồ lái màn hình kỹ thuật số kích thước lớn, đèn trang trí nội thất, điều hòa tự động 2 vùng có tính năng khử mùi và lọc ion, ngăn làm mát trung tâm, dung tích cốp đạt tới 520 lít (trên CX-5 chỉ 505 lít).."	tính năng và công nghệ	tích cực				
570	Tầm tiền hơn 1 tỷ đồng chọn Mazda CX-5 2020 hay Peugeot 3008 2020?	Mazda CX-5 bản cao cấp nhất trang bị động cơ 2.5L cho công suất mạnh hơn	sức mạnh	tích cực				
253	So sánh nhanh Honda Civic RS 2020 và Hyundai Elantra Sport 2020	"Với lợi thế lắp ráp trong nước, Hyundai Elantra có giá bán khá cạnh tranh hơn, đồng thời doanh số cũng tốt hơn đáng kể so với Honda Civic"	giá	tích cực				
288	So sánh nhanh Mitsubishi Attrage 2020 và Kia Soluto 2020	"Xét về kích thước tổng thể, có thể thấy Mitsubishi Attrage 2020 nhỉnh hơn đôi chút so với Soluto về thông số kích thước chiều dài, rộng, cao và khoảng sáng gầm xe"	thiết kế	tích cực				
288	So sánh nhanh Mitsubishi Attrage 2020 và Kia Soluto 2020	"Có thể thấy, Attrage 2020 vượt hẳn đối thủ về trang bị khi gần như toàn bộ hệ thống đèn chiếu sáng sử dụng công nghệ LED, không chỉ hiện đại mà còn an toàn hơn"	tính năng và công nghệ	tích cực	an toàn	tích cực		
288	So sánh nhanh Mitsubishi Attrage 2020 và Kia Soluto 2020	"Kích thước mâm xe của Attrage cũng lớn hơn, tạo dáng vẻ bề thế, cứng cáp hơn so với đối thủ"	thiết kế	tích cực				
288	So sánh nhanh Mitsubishi Attrage 2020 và Kia Soluto 2020	Việc được trang bị loại động cơ có dung tích 1.4L trên Soluto giúp cho xe có công suất và mô-men xoắn vượt trội hơn hẳn so với Attrage	sức mạnh	tích cực				
288	So sánh nhanh Mitsubishi Attrage 2020 và Kia Soluto 2020	Mitsubishi Attrage vượt trội hơn Kia Soluto về trang bị tiện nghi và công nghệ hiện đại	tính năng và công nghệ	tích cực				
269	So sánh nhanh Hyundai Tucson 2020 và Nissan X-Trail 2020 	"Cả 2 xe đều được lắp ráp trong nước, hiện tại Tucson 2.0 Diesel có giá bán rẻ hơn chỉ 1 triệu đồng so với X-Trail 2.0 V-Series 2WD"	giá	tích cực				
269	So sánh nhanh Hyundai Tucson 2020 và Nissan X-Trail 2020 	"Sở hữu các thông số về kích thước tổng thể nhỉnh hơn so với đối thủ (dài hơn 160mm, cao hơn 50mm), chiều dài cơ sở cũng lớn hơn 35mm, Nissan X-Trail vì thế mang lại cho người dùng một không gian nội thất rộng rãi, thoải mái hơn"	thiết kế	tích cực				
269	So sánh nhanh Hyundai Tucson 2020 và Nissan X-Trail 2020 	Đều trang bị động cơ dung tích 2.0L nhưng sức mạnh mã lực mà Hyundai Tucson đạt được lớn hơn đáng kể so với Nissan X-Trail	sức mạnh	tích cực				
290	So sánh nhanh Mitsubishi Mirage 2020 và Suzuki Swift 2020	"Về mặt thiết kế ngoại thất, theo cảm quan thì Suzuki Swift trông cá tính và phá cách hơn so với những đường nét có phần mềm mại trên Mirrage"	thiết kế					
290	So sánh nhanh Mitsubishi Mirage 2020 và Suzuki Swift 2020	"Như vậy, Swift nhỉnh hơn cả về chiều rộng lẫn chiều cao nên có phần bề thế hơn đôi chút khi 2 xe đặt cạnh nhau"	thiết kế	tích cực				
290	So sánh nhanh Mitsubishi Mirage 2020 và Suzuki Swift 2020	"Ở thời điểm hiện tại, khoảng cách về giá bán cũng đã được rút ngắn bởi chương trình ưu đãi dành cho Swift có giá trị cao hơn (50 triệu đồng so với 10 triệu đồng trên Mirage)"	giá	tiêu cực				
137	So sánh Hyundai Kona 2020 và Ford EcoSport 2020	Cả Ford EcoSport và Hyundai Kona đều được lắp ráp trong nước với giá bán dành cho 2 bản cao cấp nhất như sau: Như vậy EcoSport hiện đang có lợi thế hơn về giá bán khi rẻ hơn 61 triệu đồng	giá	tích cực				
137	So sánh Hyundai Kona 2020 và Ford EcoSport 2020	"Xét về kích thước tổng thể, khi đặt 2 xe cạnh nhau ta sẽ thấy Kona nhỉnh hơn đôi chút về chiều dài cơ sở, giúp đảm bảo hơn sự thoải mái trong khoang nội thất so với EcoSport"	thiết kế	tích cực				
137	So sánh Hyundai Kona 2020 và Ford EcoSport 2020	"Trang bị ngoại thất trên bản cao cấp nhất của Kona cũng hấp dẫn, đầy đủ hơn EcoSport"	thiết kế					
137	So sánh Hyundai Kona 2020 và Ford EcoSport 2020	"Mặc dù trên cả 2 xe đều có những tính năng an toàn hiện đại, nhưng với mức giá nhỉnh hơn nên danh sách trang bị an toàn trên bản cao cấp của Kona cũng đầy đủ hơn so vơi EcoSport"	giá	tiêu cực				
137	So sánh Hyundai Kona 2020 và Ford EcoSport 2020	"Cùng sử dụng động cơ xăng với công nghệ tăng áp, tuy nhiên với dung tích lớn hơn nên động cơ trên Hyundai Kona cho sức mạnh vượt trội hơn 50 mã lực và 95 Nm"	sức mạnh	tích cực				
272	So sánh nhanh Hyundai i10 2020 và Kia Morning 2020	"Cả Hyundai i10 và Kia Morning đều được lắp ráp trong nước với giá niêm yết và tổng phí lăn bánh cụ thể như sau: Như vậy, bản cao cấp của i10 đắt hơn so với Kia Morning S là 12 triệu đồng"	giá	tiêu cực				
272	So sánh nhanh Hyundai i10 2020 và Kia Morning 2020	"Đều sở hữu ngoại hình nhỏ gọn nhằm phù hợp với nhu cầu di chuyển trong đô thị chật hẹp, tuy nhiên xét về kích thước tổng thể lẫn chiều dài cơ sở thì Hyundai i10 AT đều nhỉnh hơn so với Kia Morning (170mm về chiều dài, 5mm về chiều rộng, 15mm về chiều cao và 40mm về chiều dài cơ sở)"	thiết kế	tích cực				
272	So sánh nhanh Hyundai i10 2020 và Kia Morning 2020	"Ngoài ra, bộ mâm đúc trên i10 1.2 AT cũng có kích thước nhỏ hơn đôi chút (14 inch so với trên Morning S là 15 inch)"	thiết kế	tiêu cực				
272	So sánh nhanh Hyundai i10 2020 và Kia Morning 2020	"Bên cạnh đó, vô lăng trên 2 xe đều tích hợp các nút bấm điều khiển hệ thống thông tin giải trí, nhưng loại 3 chấu trên i10 mang lại cảm giác chắc chắn, trẻ trung hơn so với loại 2 chấu trên Moring S"	giá	tích cực				
60	Lăn bánh 1 tỷ chọn Nissan X-Trail 2019 hay Hyundai Tucson 2019 ?	Nissan X-Trail có thông số kích thước nhỉnh hơn đối thủ	thiết kế	tích cực				
60	Lăn bánh 1 tỷ chọn Nissan X-Trail 2019 hay Hyundai Tucson 2019 ?	"Chiều dài hơn 160mm, cao hơn 50mm và trục cơ sở lớn hơn 35mm"	thiết kế	tích cực				
60	Lăn bánh 1 tỷ chọn Nissan X-Trail 2019 hay Hyundai Tucson 2019 ?	"Về phần Hyundai Tucson 2019, thiết kế ngoại thất của mẫu crossover Hàn Quốc vẫn được thừa hưởng những nét đặc trưng của bản tiền nhiệm"	thiết kế					
60	Lăn bánh 1 tỷ chọn Nissan X-Trail 2019 hay Hyundai Tucson 2019 ?	"La-zăng 5 chấu kép trên Tucson cũng được làm mới, kết hợp với cụm đèn hậu LED và cặp ống xả kép ở đuôi xe tạo cảm quan trẻ trung và thể thao hơn so với đối thủ"	thiết kế	tích cực				
241	So sánh nhanh Honda Accord với Mazda6	"Thông số khoảng sáng gầm trên Mazda6 cao hơn 34mm so với trên Accord, đảm bảo hơn cho khả năng vận hành linh hoạt trên những đoạn đường gồ ghề"	thiết kế	tích cực				
241	So sánh nhanh Honda Accord với Mazda6	"Về mặt trang bị động cơ thì Honda Accord vượt trội hơn khi được trang bị động cơ tăng áp 1.5L, có dung tích nhỏ hơn, đỡ hao xăng hơn nhưng lại mạnh mẽ hơn 3 mã lực và 10 Nm so với Mazda6 2.5L Premium"	sức mạnh	tích cực				
319	So sánh nhanh Toyota Yaris 2019 và Honda Jazz 2019 	"Nhìn chung thì không gian trên hai xe đều rộng rãi cho một gia đình 5 người, tuy nhiên Yaris nhỉnh hơn khi chiều dài, rộng và trục cơ sở đều lớn hơn đối thủ"	thiết kế	tích cực				
319	So sánh nhanh Toyota Yaris 2019 và Honda Jazz 2019 	"So với đối thủ, Honda Jazz S 2019 có lợi thế về trang bị ngoại thất, tính năng hỗ trợ lái, khoang cabin thông minh và khả năng xoay xở trong đô thị cũng linh hoạt hơn"	thiết kế					
127	So sánh Honda City 2019 và KIA Soluto 2019	"Riêng về trang bị ngoại thất thì rõ ràng, Honda City 1.5L có nhiều điểm cộng hơn, trông sang chảnh hơn khi hệ thống đèn bao gồm: đèn trước, đèn ban ngày, đèn sương mù.."	thiết kế	tích cực				
127	So sánh Honda City 2019 và KIA Soluto 2019	"Với Honda City 1.5L, đây sẽ là sự lựa chọn thích hợp cho những gia đình đã có nguồn tài chính khá ổn định, yêu thích thương hiệu Nhật với giá trị bán lại tốt hơn, và có nhiều yêu cầu hơn đối với phương tiện di chuyển hàng ngày của mình"	giá	tích cực				
291	So sánh nhanh Mitsubishi Outlander 2020 và Mazda CX-5 2020	Tuy nhiên chiều dài cơ sở của Outlander lại ngắn hơn 30mm sẽ khiến các hàng ghế trong xe có khoảng để chân khá hạn hẹp so với CX-5	thiết kế					
291	So sánh nhanh Mitsubishi Outlander 2020 và Mazda CX-5 2020	"Sau khi được nâng cấp, Mitsubishi Outlander 2020 đã trở nên an toàn hơn so với Mazda CX-5"	an toàn	tích cực				
291	So sánh nhanh Mitsubishi Outlander 2020 và Mazda CX-5 2020	"Trong khi chỉ các phiên bản cao cấp hơn, Mazda CX-5 2020 mới được trang bị các tính năng an toàn tương đồng đối thủ"	an toàn	trung lập				
66	Mua Mazda 6 2019 hay Toyota Camry 2019 ?	" Kích thước của hai xe khá tương đương về cả 3 chiều dài, rộng và cao"	thiết kế					
66	Mua Mazda 6 2019 hay Toyota Camry 2019 ?	"Tuy nhiên, Mazda 6 có lợi thế tốt hơn rất nhiều về trang bị giải trí, sức mạnh vận hành và khả năng hỗ trợ lái"	tính năng và công nghệ	tích cực	sức mạnh	tích cực		
224	So sánh nhanh  Honda Brio 2020 và Hyundai i10 2020 	"Xét về giá bán, Hyundai Grand i10 có lợi thế hơn khi rẻ hơn 52 triệu đồng – một mức chênh lệch khá lớn trong phân khúc xe hạng A"	giá	tích cực				
224	So sánh nhanh  Honda Brio 2020 và Hyundai i10 2020 	"Tuy nhiên đổi lại, Honda Brio có giá bán cao hơn nhưng lại là xe nhập nguyên chiếc"	giá	tiêu cực				
224	So sánh nhanh  Honda Brio 2020 và Hyundai i10 2020 	Hyundai Grand i10 có chiều dài và chiều rộng nhỏ hơn nên xét về kích thước tổng thể sẽ nhỏ nhắn hơn đôi chút khi đặt cạnh Brio RS	thiết kế	tiêu cực				
224	So sánh nhanh  Honda Brio 2020 và Hyundai i10 2020 	"Khác biệt là Brio RS được trang bị bộ lốp và la-zăng có kích thước lớn hơn, mang lại cảm giác thể thao, mạnh mẽ hơn"	giá	tích cực				
224	So sánh nhanh  Honda Brio 2020 và Hyundai i10 2020 	"Nhìn chung, trang bị ngoại thất trên 2 đối thủ là tương đương nhau"	thiết kế					
224	So sánh nhanh  Honda Brio 2020 và Hyundai i10 2020 	"Mặc dù có giá bán thấp hơn nhưng i10 lại sở hữu danh sách trang bị an toàn tốt hơn khi được trang bị cảm biến lùi, hỗ trợ người lái nhàn hơn khi lùi, đỗ xe, phanh khẩn cấp BA và đặc biệt là cân bằng điện tử - một tính năng an toàn khá hiếm ở các dòng xe cùng phân khúc"	giá	tích cực				
224	So sánh nhanh  Honda Brio 2020 và Hyundai i10 2020 	Như vậy Honda Brio có động cơ mạnh mẽ hơn i10	sức mạnh	tích cực				
37	Cân nhắc VinFast LUX SA2.0 2019 và Hyundai SantaFe 2019 trong tầm tiền 1.5 tỷ	"Cả 2 mẫu xe đều được lắp ráp trong nước với giá niêm yết như sau: Như vậy, mẫu SUV của Vinfast hiện có giá cao hơn so với Hyundai SantaFe máy xăng bản cao cấp 229 triệu"	giá	tiêu cực				
37	Cân nhắc VinFast LUX SA2.0 2019 và Hyundai SantaFe 2019 trong tầm tiền 1.5 tỷ	"Sở hữu kích thước tổng thể và chiều dài cơ sở lớn hơn đáng kể, do đó Vinfast LUX SA2.0 không chỉ trông bề thế hơn, mà còn mang lại một không gian nội thất có phần rộng rãi, thoải mái hơn"	thiết kế	tích cực				
37	Cân nhắc VinFast LUX SA2.0 2019 và Hyundai SantaFe 2019 trong tầm tiền 1.5 tỷ	"Đổi lại, Hyundai SantaFe được trang bị cửa cốp tự động đóng mở điện thông minh thay vì là loại đóng mở bằng tay như trên mẫu xe của Vinfast: So về trang bị nội thất thì nhìn chung, mặc dù có mức giá rẻ hơn khá nhiều nhưng Hyundai SantaFe bản máy xăng cao cấp lại sở hữu danh sách trang bị tiện nghi hấp dẫn và đầy đủ hơn"	giá	tích cực				
37	Cân nhắc VinFast LUX SA2.0 2019 và Hyundai SantaFe 2019 trong tầm tiền 1.5 tỷ	Có lẽ đây cũng là nguyên nhân cho việc định giá cao hơn	giá	tiêu cực				
37	Cân nhắc VinFast LUX SA2.0 2019 và Hyundai SantaFe 2019 trong tầm tiền 1.5 tỷ	Với tầm tiền rẻ hơn nhưng danh sách trang bị an toàn trên Hyundai SantaFe bản máy xăng cao cấp là hấp dẫn hơn so với mẫu xe mang thương hiệu Việt	giá	tích cực	an toàn	tích cực		
37	Cân nhắc VinFast LUX SA2.0 2019 và Hyundai SantaFe 2019 trong tầm tiền 1.5 tỷ	"Những so sánh nhanh trên cho thấy, Hyundai SantaFe bản máy xăng cao cấp không chỉ có giá bán hấp dẫn hơn, mà còn có nhiều trang bị tiện nghi và an toàn hơn"	giá	tiêu cực				
322	So sánh nhanh Vinfast LUX SA2.0 và Toyota Fortuner 2.8V 4x4	"Hiện tại cả 2 mẫu SUV đều được lắp ráp trong nước với giá bán như sau: Với giá bán như trên, LUX SA2.0 đắt hơn so với Fortuner 2.8V 4x4 60 triệu đồng"	giá	tiêu cực				
322	So sánh nhanh Vinfast LUX SA2.0 và Toyota Fortuner 2.8V 4x4	"Các thông số về kích thước tổng thể và chiều dài cơ sở cho thấy, mẫu SUV thương hiệu Việt mang dáng vóc bề thế với kích thước to lớn hơn, đồng thời đảm bảo hơn sự thoải mái, rộng rãi trong không gian nội thất"	thiết kế	tích cực				
322	So sánh nhanh Vinfast LUX SA2.0 và Toyota Fortuner 2.8V 4x4	"Trong khi đó, Vinfast LUX SA2.0 hấp dẫn hơn đáng kể bởi màn hình thông tin giải trí 10.4 inch, hệ thống âm thanh 8 loa, đèn trang trí nội thất, gương chiếu hậu tự động điều chỉnh khi lùi và bộ mâm xe kích thước lớn hơn (19 inch)"	tính năng và công nghệ	tích cực				
322	So sánh nhanh Vinfast LUX SA2.0 và Toyota Fortuner 2.8V 4x4	Trang bị động cơ nhỏ hơn nhưng Vinfast LUX SA2.0 cho công suất mạnh hơn Fortuner 2.8V 4x4 tới 54 mã lực và 10Nm	sức mạnh	tích cực				
296	So sánh nhanh Mitsubishi Triton 2019 và Chevrolet Colorado 2019	"Ở bảng thông số kích thước, dễ dàng nhận thấy sự chênh lệch không nhỏ khi Triton là mẫu bán tải gọn gàng bậc nhất phân khúc còn Colorado lại là một “gã khổng lồ”"	thiết kế					
271	So sánh nhanh Hyundai i10 2019 và Toyota Wigo 2019	"Về điểm này, Toyota Wigo sở hữu kích thước tổng thể lẫn chiều dài trục cơ sở nhỉnh hơn, nhờ vậy mà khoang cabin có phần rộng hơn đối thủ"	thiết kế	tích cực				
271	So sánh nhanh Hyundai i10 2019 và Toyota Wigo 2019	Tính năng an toàn của Hyundai i10 có phần trội hơn đối thủ	an toàn	tích cực				
4	550 triệu lăn bánh chọn KIA Soluto hay Hyundai Accent ?	"Hyundai Accent sở hữu các thông số về kích thước tổng thể và chiều dài cơ sở đều nhỉnh hơn so với đối thủ đồng hương, điều này vừa giúp xe trông bề thế hơn, vừa mang lại một không gian nội thất có phần thoải mái hơn"	thiết kế	tích cực				
4	550 triệu lăn bánh chọn KIA Soluto hay Hyundai Accent ?	So về trang thiết bị ngoại thất thì Accent 1.4 AT nhỉnh hơn khi được trang bị hệ thống đèn trước Halogen Projector (trên Soluto AT Deluxe là Halogen loại thường)	tính năng và công nghệ	tích cực				
177	So sánh Mercedes-Benz GLC200 2019 và Volkswagen Tiguan Allspace 2019	"Về thông số kích thước, có thể thấy Tiguan nhỉnh hơn so với GLC khi lần lượt dài hơn 45 mm, cao hơn 30 mm trong khi lại hẹp hơn 51 mm"	thiết kế	tích cực				
177	So sánh Mercedes-Benz GLC200 2019 và Volkswagen Tiguan Allspace 2019	"Khác với sự uyển chuyển và nhẹ nhàng của đối thủ, ngoại thất của Volkswagen Tiguan sở hữu những đường cắt góc cạnh và dứt khoát"	thiết kế					
177	So sánh Mercedes-Benz GLC200 2019 và Volkswagen Tiguan Allspace 2019	"Đặc biệt, điểm cộng lớn của Tiguan so với GLC chính là việc được trang bị thêm hàng ghế thứ ba cho hai người lớn có kích thước vừa phải"	thiết kế					
177	So sánh Mercedes-Benz GLC200 2019 và Volkswagen Tiguan Allspace 2019	Tiguan Allspace tỏ ra hào phóng hơn về mặt trang bị so với đối thủ GLC 200	tính năng và công nghệ	tích cực				
177	So sánh Mercedes-Benz GLC200 2019 và Volkswagen Tiguan Allspace 2019	"Về an toàn, có thể thấy dù là phiên bản thấp nhất trong gia đình GLC nhưng GLC200 vẫn tỏ ra vượt trội so với Tiguan Allspace"	an toàn	tích cực				
177	So sánh Mercedes-Benz GLC200 2019 và Volkswagen Tiguan Allspace 2019	"Trong khi đó, với thiết kế khỏe mạnh, trang bị tiện nghi phong phú 7 chỗ ngồi thoải mái cũng như giá bán dễ chịu hơn hẳn, Volkswagen Tiguan Allspace 2019 vẫn có chỗ đứng nhất định trong phân khúc, đặc biệt là đối với nhóm khách hàng gia đình cần một chiếc SUV sang trọng, mạnh mẽ và an toàn nhưng với mức giá hợp lý và tính thực dụng cao hơn cho nhiều mục đích sử dụng"	giá	tích cực				
287	So sánh nhanh Mercedes GLS 2020 và BMW X7	"Cũng nhờ các thông số kích thước nhỉnh hơn nên GLS cũng mang đến khả năng chứa đồ tối đa lớn hơn, lên đến 2400 lít khi gập cả 2 hàng ghế so với con số 2120 lít trên X7"	thiết kế	tích cực				
287	So sánh nhanh Mercedes GLS 2020 và BMW X7	"Về mặt vận hành, Mercedes GLS 2020 sở hữu khối động cơ có sức mạnh nhỉnh hơn đối thủ BMW X7"	sức mạnh	tích cực				
