sentence_idx,title,main,sức_mạnh,thiết_kế,giá,tính_năng,an_toàn
173,So sánh Mazda CX-5 với Hyundai SantaFe (phiên bản 5 chỗ) 2015,"santafe vẫn trang_bị hệ_thống an_toàn khá giống với mazda cx - 5 , ngoài_ra còn có hệ_thống hỗ_trợ khởi_hành ngang dốc và đổ đèo",0,0,0,0,1
529,So sánh xe Toyota Fortuner 2018 và Chevrolet Trailblazer 2018: Chọn ''già gân'' hay tân binh thế hệ mới?,"nhờ kích_thước lớn , tân_binh đến từ nhà chevrolet sẽ mang đến cho người sử_dụng không_gian xe rộng_rãi thoáng mát hơn so với mẫu xe fortuner",0,1,0,0,0
139,So sánh Hyundai Kona 2021 và Ford EcoSport 2021,trước_tiên là xét về trang_bị an_toàn thì ford ecosport 2021 có phần thua_thiệt_hơn so với hyundai kona 2021,0,0,0,0,1
370,"So sánh xe Honda CR-V 2016 và Mazda CX-5 2016 - Xe Nhật ""kình"" nhau","xe sử_dụng động_cơ 2,4 lít bốn xi - lanh sản_sinh công_suất 185 mã_lực và mô - men xoắn 245 nm , thấp hơn 1 chút so với động_cơ 2.5 l 2wd của mazda cx - 5",1,0,0,0,0
446,So sánh xe Mazda 2 2020 và Toyota Vios 2020: Cuộc chạy đua Option của xe Nhật Bản,"trong khi đó , cụm đồng_hồ mazda 2 vẫn chưa được cải_tiến với thiết_kế tương_đối thô so với tổng_thể nội_thất khó chê của mẫu xe này",0,1,0,0,0
214,So sánh Toyota Vios 2018 và Hyundai Acent 2018 để kinh doanh dịch vụ,hyundai accent 1.4 mt tuy có_giá rẻ hơn 40 triệu nhưng danh_sách trang_bị lại nhỉnh hơn hẳn toyota_vios e mt,0,0,1,0,0
285,"So sánh nhanh Mazda2 Sport 2020 với Toyota Yaris, Honda Jazz và Suzuki Swift","với một loạt trang_bị an_toàn hiện_đại , mẫu hatchback mới tỏ ra vượt_trội hơn hẳn so với các đối_thủ",0,0,0,0,1
219,"So sánh VinFast LUX A2.0 và Mazda 6: Tân binh Việt Nam thách thức ""anh tài"" nước Nhật","có_thể nhận thấy rằng , chiếc xe mang "" dòng máu "" của bmw có phần nổi_trội hơn nhưng có mức giá niêm_yết cao hơn hẳn so với mazda 6",0,0,1,0,0
183,So sánh Mitsubishi Pajero Sport 4x2 và Toyota Fortuner Legender 4x2 ,"có_thể thấy , mitsubishi pajero sport 4x2 có_giá bán tốt hơn fortuner 2.4 legender khoảng 85 triệu đồng , một mức chênh_lệch khá hấp_dẫn",0,0,1,0,0
425,So sánh xe Kia Seltos Luxury 2020 và MG ZS Luxury 2020: Chọn SUV đô thị hơn 600 triệu đồng,"so với mặt_bằng chung phân khúc , mg zs có mức giá được đánh_giá khá tương_đối cao với một thương_hiệu mới tại việt_nam",0,0,1,0,0
422,So sánh xe Kia Sedona 2019 và Peugeot Traveller 2019: Nên chọn MPV Hàn hay Pháp?,"mẫu xe pháp có thông_số chiều dài x rộng x cao là 5315 x 1935 x 1915 mm và 5315 x 1935 x 2030 mm cho 2 phiên_bản , tức_là dài và cao hơn đối_thủ khá nhiều , dù có chút thua_kém "" nhẹ "" về chiều rộng",0,1,0,0,0
383,So sánh xe Honda City RS 2021 và Toyota Vios GR-S 2021: Chọn xe sedan thể thao nào?,"không chịu kém_cạnh , toyota_vios gr - s 2021 cũng xuất_hiện để khiến đối_thủ không "" cô_đơn "" với diện_mạo bớt lành_tính và trở_nên "" ngầu "" hơn theo một_cách rất riêng",0,1,0,0,0
55,"Hơn 600 triệu đồng, chọn Kia Seltos Luxury 2020 hay Mitsubishi Xpander AT 2020?",do là chiếc xe 7 chỗ nên đang sở_hữu các thông_số kích_thước nhỉnh hơn kia_seltos,0,1,0,0,0
208,So sánh Toyota Fortuner 2019 và Mitsubishi Pajero Sport 2019,"có_thể thấy rằng , bộ ba thông_số kích_thước tổng_thể của toyota_fortuner nhỉnh hơn so với mitsubishi pajero_sport",0,1,0,0,0
587,"Đắt hơn 200 triệu, liệu Honda Civic 2018 có thực sự tốt hơn Chevrolet Cruze 2018?","còn ở phía chevrolet_cruze , chiếc xe này dù không có quá nhiều trang_bị hấp_dẫn như đối_thủ nhưng có những ưu_điểm khá tốt như giá rẻ , chạy đầm , trang_bị đủ dùng",0,0,1,0,0
124,So sánh Honda Brio 2018 và Toyota Wigo 2018: Đại chiến tân binh hạng A,"đi vào nội_thất , honda brio tiếp_tục chiến thằng đối_thủ wigo về thiết_kế",0,1,0,0,0
273,So sánh nhanh Hyundai i10 2021 và Honda Brio 2021,"tuy_nhiên lợi_thế lại nghiêng hoàn_toàn về hyundai i10 1.2 at bởi xe có sự kết_hợp giữa chiều dài và chiều rộng tổng_thể nhỏ , mang lại kiểu_dáng nhỏ_nhắn linh_hoạt , trong khi chiều rộng cơ_sở và chiều cao tổng_thể lại nhỉnh hơn đáng_kể so với đối_thủ , giúp tạo độ rộng_rãi , thoải_mái hơn cho không_gian nội_thất",0,1,0,0,0
156,So sánh Kia Morning 2021 và Hyundai i10 2021,"khi xét ở yếu_tố này , morning 2021 với kích_thước tổng_thể nhỏ hơn lại sở_hữu nhiều lợi_thế so với i10",0,1,0,0,0
50,Gia đình trẻ chọn Hyundai Accent 2019 hay Honda City 2019?,"hyundai_accent trang_bị_động_cơ nhỏ hơn , công_suất thấp hơn nhưng đối lại , khả_năng tiêu_hao nhiên_liệu tiết_kiệm hơn",1,0,0,1,0
540,So sánh xe Toyota Innova và Kia Sorento - Khi xe gia đình đụng xe cá nhân,đây là ưu_thế giúp innova được yêu_mến hơn nhờ sở_hữu khoang nội_thất rộng_rãi hơn,0,1,0,0,0
540,So sánh xe Toyota Innova và Kia Sorento - Khi xe gia đình đụng xe cá nhân,"cụ_thể , innova nhỉnh hơn đối_thủ tương_ứng ở chiều dài , cao là 50 và 20mm , ngoài ra_chiều dài cơ_sở của xe cũng lớn hơn 50mm",0,1,0,0,0
3,1.5 tỷ mua Vinfast LUX SA2.0 hay Ford Everest Titanium 2.0 AT 4WD?,"đều trang_bị_động_cơ 2.0 l turbo nhưng sức_mạnh mà mẫu suv việt_đạt được là ấn_tượng hơn với 228 mã_lực , mạnh hơn 15 mã_lực so với mẫu suv đến từ mỹ",1,0,0,0,0
215,So sánh Toyota Vios 2021 và Kia Soluto 2021 – Lựa chọn xe số 1 trong lĩnh vực xe chạy dịch vụ?,"tương_tự thiết_kế ngoại_thất , khoang lái toyota_vios e mt ( 3 túi khí ) cũng cá_tính với kiểu thiết_kế góc_cạnh hơn so với kia soluto mt deluxe",0,1,0,0,0
584,"Đại chiến Nhật -Hàn:Toyota Corolla Altis 2017 và Kia Cerato 2017, nên mua xe nào?","như_vậy , có_thể nói rằng dù có mức giá đắt hơn khá nhiều , toyota_corolla altis 2017 dường_như vẫn chưa xứng_đáng với nhiều kì_vọng cho lắm",0,0,1,0,0
248,So sánh nhanh Honda City và KIA Rio,"vệ tính_năng an_toàn , honda city được coi là tốt nhất nhì phân khúc khi chẳng có đối_thủ nào được trang_bị tới “ tận răng ” đến thế",0,0,0,0,1
451,So sánh xe Mazda 3 2020 và Honda City 2020: Cuộc đối đầu của hai mẫu xe bán chạy,còn nội_thất của honda_city đủ để người dùng cảm_thấy hài_lòng khi mang lại cảm_nhận khác_biệt hoàn_toàn so với những mẫu xe sedan hạng b,0,1,0,0,0
546,So sánh xe Toyota Vios và Chevrolet Cruze: “Vua bán chạy” đối đầu “sedan của năm”,"bù lại , vios tiết_kiệm nhiên_liệu hiệu_quả hơn chiếc sedan của chevrolet",0,0,0,1,0
138,So sánh Hyundai Kona 2020 và Honda HR-V 2020,"tuy_nhiên , dù có_giá bán cao hơn nhưng với lợi_thế về thương_hiệu , độ bền và mác xe nhập nguyên chiếc . .",0,0,1,0,0
574,"Với 540 triệu, Mazda 2 2018 hay Hyundai Accent 2018 đáng mua hơn?","về kích_thước , hyundai accent sở_hữu kích_thước lớn hơn so với mazda 2 , cụ_thể chiều dài nhỉnh hơn đối_thủ tới 120mm , chiều rộng hơn 34mm , chiều dài cơ_sở cao hơn 30mm",0,1,0,0,0
325,So sánh nhanh trang bị trên Honda Accord 2020 và Mazda6 2020,"trong khi , honda accord 2020 định_vị ở phân khúc cao với giá bán vào loại cao nhất phân khúc , thì mazda6 2020 tiếp_tục trung_thành với chính_sách giá thấp , tiệm cận với phân khúc c",0,0,1,0,0
84,"Mua xe gia đình giá 1 tỷ, nên chọn Mazda 6 2018 hay Toyota Camry 2018?","bên cạnh đó , việc trang_bị công_nghệ skyactiv cũng giúp mazda 6 tiết_kiệm nhiên_liệu khá tốt , hoàn_toàn áp_đảo đối_thủ với chỉ_số 6,9 lít / 100km ( camry là 8,2 lít / 100km )",0,0,0,1,0
309,So sánh nhanh Suzuki Vitara và Chevrolet Trax,"đuôi xe của vitara cứng_cáp hơn hẳn nhờ cụm đèn hậu tạo_hình gồm những nét vẽ dứt_khoát , nổi_bật lên là hai mảng tứ_giác bố_trí một phần trên cửa sau được nối_liền bởi gân dập nổi theo phương ngang , phía bên dưới là cản sau tối màu cá_tính",0,1,0,0,0
334,"So sánh trang bị trên Suzuki Ertiga, Suzuki XL7, Mitsubishi Xpander và Xpander Cross trong tầm giá 600 – 700 triệu đồng","ở trang_bị nội_thất , suzuki xl7 lại nổi_trội so với các đối_thủ còn lại",0,1,0,0,0
338,So sánh trang bị trên Toyota Vios 2021 và Honda City 2021,tuy_nhiên mức giá rẻ hơn của city l lại hấp_dẫn khách_hàng hơn khá nhiều so với trước_đây,0,0,1,0,0
421,So sánh xe Kia Rondo và Suzuki Ertiga - Ai bảo xe Hàn thua xe Nhật?,"cụ_thể , kia rondo có chiều dài x rộng x cao lớn hơn đối_thủ tương_ứng 260mm x 110mm x 10mm",0,1,0,0,0
138,So sánh Hyundai Kona 2020 và Honda HR-V 2020,tuy_nhiên honda hr - v với trục cơ_sở dài hơn nên đảm_bảo hơn cho một không_gian nội_thất có phần thoải_mái hơn,0,1,0,0,0
186,So sánh Mitsubishi Triton 2019 và Chevrolet Colorado 2019,"có_thể nhận thấy rằng , toàn_bộ thông_số kích_thước của chevrolet colorado nhỉnh hơn so với mitsubishi_triton 2019",0,1,0,0,0
190,So sánh Mitsubishi Triton 4x4 AT và Nissan NP300 Navara VL,"về kích_thước thùng_xe , mặc_dù triton bị thua_thiệt về chiều rộng so với navara , tuy_nhiên dung_tích thùng hàng lớn hơn khá nhiều do kích_thước hốc bánh_xe được làm gọn tối_đa so với navara",0,1,0,0,0
84,"Mua xe gia đình giá 1 tỷ, nên chọn Mazda 6 2018 hay Toyota Camry 2018?","lời khuyên của oto . com . vn dành cho bạn là , nếu bạn còn trẻ , mazda 6 sẽ phù_hợp hơn , còn với người đứng_tuổi , toyota_camry sẽ là cái tên sáng_giá hơn cả",0,0,1,0,0
264,So sánh nhanh Hyundai Santa Fe 2019 và Honda CR-V 2019,"trong khi đó , cr - v ở mức giá tốt hơn lại hướng đến người thích cảm_giác lái và động_cơ turbo , nhu_cầu công_việc gia_đình linh_hoạt , tiện_nghi và an_toàn vừa đủ",0,0,1,0,0
115,So sánh Ford Ecosport 2018 và Chevrolet Trax 2018,"trong khi đó , ở phiên_bản này ecosport chỉ sử_dụng cụm đèn dạng halogen đơn_giản , điểm cộng ở thế_hệ mới này là cụm đèn sương_mù được thiết_kế sắc xảo hơn so với bóng tròn như phiên_bản cũ",0,1,0,0,0
155,So sánh Kia Morning 2020 với Honda Brio 2020,"các thông_số về sức_mạnh vận_hành trên 2 xe cho thấy brio mạnh_mẽ hơn đôi_chút và được trang_bị hộp_số cvt , về lý_thuyết sẽ cho cảm_giác vận_hành mượt_mà , êm_ái hơn , giảm độ ồn tốt hơn , tiết_kiệm nhiên_liệu tốt hơn , tăng_tốc nhanh hơn so với hộp_số at trên kia_morning",0,0,1,0,0
506,So sánh xe Subaru Forester GT Edition 2020 và Peugeot 3008 2020: Ngang giá ngang chất lượng,subaru forester gt edition 2020 đang là chiếc xe có mức giá cao nhất phân khúc và giá_trị xe mang lại cũng hoàn_toàn xứng_đáng,0,0,1,0,0
464,"So sánh xe Mazda CX-5 2019 và Subaru Forester 2019: Kẻ đầy ắp công nghệ, kẻ đề cao sự mạnh mẽ","kích_thước tổng_thể của mazda cx - 5 2019 và cụ_thể như sau : so với đối_thủ , forester 2019 dài hơn 85 mm , hẹp hơn 25 mm , cao hơn 60 mm và khoảng sáng gầm cao hơn 5 mm",0,1,0,0,0
353,So sánh xe Chevrolet Orlando 2012 và Toyota Innova 2014 - Khi nổi loạn đụng độ truyền thống,"cụ_thể , chevrolet_orlando sẽ gây ấn_tượng tốt hơn bởi xe có kích_thước lớn và khá bề_thế",0,1,0,0,0
166,So sánh Mazda 3 sedan 2015 và Kia K3 2013: Tân vương và kẻ lỗi thời,nhiều người tiêu_dùng hẳn sẽ phải đau_đầu khi nhìn thấy mức giá 719 triệu của mazda 3 sedan 1.5 at - mức giá ngang với k3 2.0 at cấu_hình cao hơn hẳn,0,0,1,0,0
141,So sánh Hyundai SantaFe 2019 và Mitsubishi Pajero Sport 2019,suv đến từ nhật_bản vượt_trội hơn về khả_năng vận_hành và sự mạnh_mẽ trong di_chuyển trên các loại địa_hình khó,1,0,0,0,0
508,So sánh xe Suzuki Ciaz và Nissan Sunny: Dưới 600 triệu chọn xe nào?,suzuki ciaz có mức giá cao hơn đối_thủ những 42 triệu đồng,0,0,1,0,0
52,Honda CR-V 2018 và Ford Escape 2018: Crossover nào tốt nhất khi mua ở Việt Nam?,"ford escape 2018 có_giá thấp hơn một_chút , hiệu_năng tốt hơn và sẽ là lựa_chọn hoàn_hảo nếu khách_hàng mong_muốn tậu "" xế cưng "" có khả_năng kéo tuyệt_vời",0,0,1,0,0
269,So sánh nhanh Hyundai Tucson 2020 và Nissan X-Trail 2020 ,"cả 2 xe đều được lắp_ráp trong nước , hiện_tại tucson 2.0 diesel có_giá bán rẻ hơn chỉ 1 triệu đồng so với x - trail 2.0 v - series 2wd",0,0,1,0,0
2,"""Tân binh"" VinFast LUX SA2.0 cao cấp đối đầu với ""lão làng"" Ford Everest Titanium: Kịch bản nào sẽ xảy ra?","dựa trên thông_số kỹ_thuật , vinfast lux sa2 . 0 cao_cấp đang chiếm ưu_thế về kích_thước dài x rộng x cao so với ford everest_titanium",0,1,0,0,0
387,So sánh xe Honda Civic 1.5 RS 2019 và Kia Cerato 2.0 Premium 2019,"honda civic 1.5 rs 2019 mới có thiết_kế thể_thao hơn phiên_bản thường , đồng_thời sở_hữu tới 5 màu ngoại_thất là trắng ngọc , ghi bạc , xanh đậm , đen ánh và đỏ",0,1,0,0,0
541,So sánh xe Toyota Land Cruiser 2019 và Land Rover Discovery 2019: SUV 3 tỷ chọn sao cho phải?,"được biết , land rover discovery có thông_số chiều dài x rộng x cao là 4.970 x 2.072 x 1.888 mm , tức_là lớn hơn land_cruiser ( 4950 x 1980 x 1945 mm ) về chiều dài / rộng nhưng lại không cao bằng đối_thủ",0,1,0,0,0
355,So sánh xe Chevrolet Trax 2017 và Suzuki Vitara 2016: Đại chiến SUV đô thị 800 triệu,"vitara được đánh_giá cao hơn nhờ âm_thanh động_cơ cũng rất hấp_dẫn , nhẹ_nhàng ban_đầu và táo_bạo sau đó",1,0,0,0,0
347,So sánh xe Chevrolet Aveo và Mitsubishi Attrage - Đại chiến xe hạng B giá rẻ,chiếc sedan của chevrolet dài hơn mẫu xe nhật 65mm và rộng hơn 40mm nhưng attrage lại cao hơn đối_thủ 10 mm và chiều dài cơ_sở cũng trội hơn tới 70mm,0,1,0,0,0
540,So sánh xe Toyota Innova và Kia Sorento - Khi xe gia đình đụng xe cá nhân,"khi về ngoại_thất , có_thể thấy rõ rằng 2 mẫu xe này có khá nhiều điểm khác_biệt do bản_thân 2 mẫu xe cũng đã ở 2 phân khúc khác nhau về phía toyota_innova , phiên_bản xe mới được thiết_kế năng_động , tương_đối hiện_đại và tiện_dụng điển_hình của mpv",0,1,0,0,0
585,Đại chiến SUV nhập khẩu: Toyota Land Cruiser Prado 2018 hay Ford Explorer 2018 tốt hơn?,"khi về kích_thước , có_thể thấy mẫu xe mỹ sẽ không có nhiều lợi_thế khi di_chuyển địa_hình_như đối_thủ",0,1,0,0,0
180,So sánh Mitsubishi Outlander Sport và Mazda CX-5,so với dáng_vẻ hiện_đại bên ngoài thì nội_thất của cx - 5 có phần đơn_giản và đủ đáp_ứng nhu_cầu sử_dụng đối_với người tiêu_dùng việt_nam,0,1,0,0,0
84,"Mua xe gia đình giá 1 tỷ, nên chọn Mazda 6 2018 hay Toyota Camry 2018?","tuy_nhiên , vì mẫu xe dùng để đánh_giá là phiên_bản thấp nhất trong dòng nên camry lép_vế khá nhiều so với mazda 6",0,0,0,0,0
460,So sánh xe Mazda CX-5 2014 và Hyundai Santa Fe 2015: Đối thủ xứng tầm phân khúc CUV 5 chỗ,mẫu xe_hơi đến từ nhật_bản có chút yếu_thế so với đại_diện hàn_quốc khi cụm đèn_pha chỉ là halogen kết_hợp với projector còn đèn_pha của cx - 5 là bi - xenon,0,0,0,1,0
386,So sánh xe Honda City và Suzuki Ciaz - Tân binh ra trận,"cùng là những cái tên còn non_trẻ tại việt_nam , honda city và suzuki ciaz sở_hữu sự tương_đồng cả về giá bán , khả_năng vận_hành và trang_bị",0,0,1,0,0
215,So sánh Toyota Vios 2021 và Kia Soluto 2021 – Lựa chọn xe số 1 trong lĩnh vực xe chạy dịch vụ?,hiện_tại cả hai dòng xe này đều không có chương_trình khuyến_mãi nào kích_thước của kia soluto mt deluxe có phần gọn_gàng hơn so với toyota_vios e mt ( 3 túi khí ) .,0,1,0,0,0
274,So sánh nhanh Hyundai i10 2021 và Kia Morning 2021,"về không_gian , như đã đề_cập , i10 hoàn_toàn ưu_thế với kích_thước lớn và khoảng_cách trục cơ_sở dài hơn đến 25mm so với đối_thủ đồng_hương",0,1,0,0,0
520,"So sánh xe Toyota Camry và Renault Talisman: ""Ông hoàng"" liệu có nao núng trước tân binh?","nguyên_nhân là bởi talisman sở_hữu kích_thước khá vượt_trội , nhỉnh hơn đối_thủ 44mm chiều cao và 33mm chiều dài cơ_sở",0,1,0,0,0
177,So sánh Mercedes-Benz GLC200 2019 và Volkswagen Tiguan Allspace 2019,"khác với sự uyển_chuyển và nhẹ_nhàng của đối_thủ , ngoại_thất của volkswagen tiguan sở_hữu những đường cắt góc_cạnh và dứt_khoát",0,1,0,0,0
178,So sánh Mitsubishi Attrage với Chevrolet Aveo,"xe được trang_bị ghế chất_liệu da , thiết_kế nội_thất xe cũng có phần hiện_đại hơn về mặt tiện_nghi , cả 2 xe đều được trang_bị ở mức vừa đủ để đáp_ứng những yêu_cầu cơ_bản của người dùng",0,1,0,0,0
209,So sánh Toyota Fortuner và Hyundai SantaFe: Đối thủ không cùng phân khúc,"giá bán của tại thị_trường việt_nam : 
 nếu đặt hai xe cạnh nhau , có_thể thấy fortuner nhìn có vẻ cao lớn hơn so với santafe , nhưng thiết_kế chiều rộng thì santafe có vẻ nhỉn hơn",0,0,1,0,0
218,So sánh VinFast LUX A 2021 và Toyota Camry 2021: chọn cảm giác lái hay bền bỉ?,"so với bản tiền_nhiệm , toyota_camry 2.0 g 2021 được nâng_cấp nhiều về mặt thiết_kế nội_thất",0,1,0,0,0
304,So sánh nhanh Suzuki Ciaz và Nissan Sunny,"khó_lòng đòi_hỏi quá nhiều về danh_sách an_toàn của ciaz và sunny , nhưng với giá bán thấp hơn đối_thủ thì sunny xv se rõ_ràng ghi_điểm hơn đôi_chút khi cùng sở_hữu camera lùi",0,0,1,0,0
71,"Mua xe 16 chỗ, nên chọn Hyundai Solati hay Toyota Hiace cho phải?","đối_với người mua xe 16 chỗ chạy dịch_vụ , solati thực_sự ăn điểm hơn rất nhiều nhờ không_gian nội_thất rộng_rãi nhất phân khúc ( chiều dài cơ_sở tới 3670 mm ) , giúp trải nghiệm của khách_hàng trên chuyến đi xa càng thoải_mái hơn",0,1,0,0,0
422,So sánh xe Kia Sedona 2019 và Peugeot Traveller 2019: Nên chọn MPV Hàn hay Pháp?,"về vận_hành , kia_sedona lại "" trên_cơ "" traveller một_chút khi sử_dụng động_cơ diesel , 2.2 l crdi và xăng , lambda 3.3 l mpi , công_suất từ 197 - 266 mã_lực , mô men xoắn cực_đại 318 - 440 nm , nhỉnh hơn khá nhiều so với động_cơ diesel 2.0 l 4 kì , 4 xy lanh thẳng hàng , tăng áp , công_suất 150 mã_lực , mô - men xoắn 370nm của traveller",1,0,0,0,0
41,"Có 400 triệu đồng, nên mua xe cỡ nhỏ Kia Morning hay Chevrolet Spark?","sau khi so_sánh xe kia morning 2018 và chevrolet spark 2018 , đặc_biệt chú_trọng hơn về phiên_bản cao_cấp nhất của 2 mẫu xe này , nhận thấy đây đều là những mẫu xe hatchback cỡ nhỏ giá rẻ phù_hợp với phần_đông khách_hàng việt",0,0,1,0,0
190,So sánh Mitsubishi Triton 4x4 AT và Nissan NP300 Navara VL,"tuy_nhiên nhờ có thêm chức_năng hỗ_trợ xương_sống , ghế lái của navara cho cảm_giác êm_ái hơn , phần lưng và hông được hỗ_trợ tốt hơn",0,0,1,0,0
467,So sánh xe Mazda CX-8 2019 và Honda CR-V 2019: Giá cả có nói lên chất lượng?,"mazda cx - 8 chỉ vừa ra_mắt ở thị_trường nước ta không lâu , sở_hữu giá bán cao nhất phân khúc , từ 1,199 - 1,444 tỷ đồng",0,0,1,0,0
416,So sánh xe Kia Cerato 2019 và Toyota Corolla Altis 2018,"so_sánh ở khoang nội_thất , kia_cerato 2019 vẫn cho thấy sự hiện_đại và thiết_kế nổi_bật so với đối_thủ",0,1,0,0,0
476,So sánh xe Mercedes-Benz GLC 300 2020 và Land Rover Discovery Sport 2020 vừa ra mắt Việt Nam,"chiều dài cơ_sở của suv đến từ đức đạt mức 2.873 mm , vượt_trội hơn đối_thủ",0,1,0,0,0
4,550 triệu lăn bánh chọn KIA Soluto hay Hyundai Accent ?,so về trang thiết_bị ngoại_thất thì accent 1.4 at nhỉnh hơn khi được trang_bị hệ_thống đèn trước halogen_projector ( trên soluto at deluxe là halogen loại thường ),0,0,0,1,0
11,Chạy dịch vụ nên mua Ford Transit hay Hyundai Solati để tiết kiệm nhất?,dù khá thua_kém đối_thủ ở nhiều mặt nhưng hyundai_solati lại là kẻ chiến_thắng khi đọ chỉ_số vận_hành,1,0,0,0,0
17,"Chọn MPV 600 triệu chơi Tết, nên mua Suzuki Ertiga 2018 hay Kia Rondo 2018?","về ghế_ngồi , cả 2 mẫu xe đều dùng ghế cơ , điều này khá thất_vọng vì kia rondo có mức giá cao hơn nhưng không có ghế lái chỉnh điện",0,0,1,0,0
303,So sánh nhanh Peugeot 5008 2020 và Hyundai SantaFe 2020 ,"như_vậy có_thể thấy , với mức giá bán thấp hơn 214 triệu đồng nhưng hyundai santafe bản máy xăng cao_cấp không kém phần hấp_dẫn khi so với peugeot 5008 khi cân_bằng tốt các yếu_tố về mặt giá bán , thiết_kế , công_nghệ . .",0,0,1,0,0
159,So sánh Kia Optima và Toyota Altis 2.0,"nó có chiều dài trục cơ_sở lớn hơn 9,5 cm , dung_tích cốp sau lên đến 505 lít so với 475 lít của altis",0,1,0,0,0
70,"Mua sedan hạng C, nên chọn Hyundai Elantra Sport 2018 hay Honda Civic 2018 cho phải?","về đầu xe , honda civic cho cảm khác bắt_mắt hơn elantra khi có sẵn đèn xe full - led sắc xảo",0,1,0,0,0
503,"So sánh xe Peugeot Traveller 2019 và Ford Tourneo 2019: Đại chiến MPV ""tân binh""","tuy_nhiên , mới_đây đơn_vị phân_phối đã ford tourneo hướng đến việc cạnh_tranh với cả toyota_innova nên mẫu xe này được niêm_yết với mức giá từ 999 - 1.069 triệu đồng , rẻ hơn khá nhiều so với đối_thủ đến từ pháp",0,0,1,0,0
542,"So sánh xe Toyota Rush và Toyota Avanza: ""Gà nhà đá nhau"" trong tầm giá 700 triệu","rush sở_hữu kích_thước chiều dài x rộng x cao là 4435 x 1695 x 1705 mm , tức_là lớn hơn 1 chút so với thông_số 4190 x 1660 x 1695 mm của avanza",0,1,0,0,0
463,So sánh xe Mazda CX-5 2019 và Honda CR-V 2019: Công nghệ đấu thực dụng,"ở phiên_bản vừa nâng_cấp với gói công_nghệ i - activsense , mazda cx - 5 trở_thành mẫu xe sở_hữu nhiều công_nghệ an_toàn nhất phân khúc",0,0,0,0,1
29,"Chọn hatchback 550 triệu, nên mua Honda Jazz 2018 hay Toyota Yaris 2017?","ở phía đối_thủ , toyota_yaris có lợi_thế về tiết_kiệm nhiên_liệu , nhưng chừng đó cũng không đủ để bù vào những khiếm_khuyết về trang_bị ( dù xe có_giá hơn 600 triệu ) hay động_cơ ( chỉ 84 mã_lực )",0,0,0,1,0
310,So sánh nhanh Toyota Camry 2020 và VinFast LUX A2.0 2020,"ngược_lại , vinfast lux a2 . 0 premium sẽ cho cảm_giác vận_hành mạnh_mẽ hơn và khả_năng bứt_phá tốt hơn nhờ vào cơ_cấu dẫn_động cầu sau",0,0,1,0,0
14,"Chọn Hyundai SantaFe 2019 kèm theo ""lạc"" hay Peugeot 5008 2019?",với một bộ thông_số kích_thước tổng_thể nhỉnh hơn giúp cho peugeot 2019 có khoảng không_gian ghế ngồi không kém phần rộng_rãi so với santafe,0,1,0,0,0
300,So sánh nhanh Nissan Navara EL và Mitsubishi Triton 4x2 AT,"ngay ở hiệp đầu_tiên của trận_đấu , triton 4x2 at đã có được điểm số dẫn trước nhờ giá bán tốt hơn đối_thủ",0,0,1,0,0
133,So sánh Hyundai Elantra 2016 và Mazda 3 2015: Hàn - Nhật so tài,"nhìn_chung , dù có_giá bán thấp hơn đối_thủ nhật_bản khá nhiều nhưng hyundai elantra 2016 limited lại sở_hữu sức_mạnh khá đáng nể",0,0,1,0,0
515,So sánh xe Toyota Avanza 2019 và Kia Rondo 2019: Ưu thế nghiêng về xe Hàn,đều lựa_chọn cấu_hình 7 chỗ nhưng hầu_hết người tiêu_dùng đều cho rằng không_gian khoang lái của kia_rondo 2019 rộng hơn do sở_hữu chiều dài cơ_sở lớn hơn,0,1,0,0,0
285,"So sánh nhanh Mazda2 Sport 2020 với Toyota Yaris, Honda Jazz và Suzuki Swift",mazda2 sport mới với giá bán cao hơn cũng đi kèm với nhiều trang_bị cao_cấp ở ngoại_thất như cụm đèn trước led có khả_năng thích_ứng theo điều_kiện vận_hành như nhiều mẫu xe hạng sang,0,0,1,1,0
63,Lựa chọn Toyota Yaris 2018 hay Ford Ecosport 2018 cho gia đình?,nội_thất của ford ecosport 2018 được lột_xác hoàn_toàn so với phiên_bản trước,0,1,0,0,0
552,"So sánh xe VinFast Lux SA2.0 2021 và Toyota Fortuner 2021: ""Cuộc chơi"" dần thay đổi",vinfast lux sa2 . 0 2021 là chiếc xe sở_hữu bộ mâm hợp_kim lớn nhất phân khúc với kích_thước 20 inch dạng 6 chấu kép 2 tông màu cùng bộ lốp trước 275 / 40r20 và 315 / 35r20 to bản phía sau,0,1,0,0,0
85,"Mua xe gia đình, nên chọn Toyota Innova 2018 hay Mitsubishi Xpander 2018?","đặc_biệt , giá xe mitsubishi xpander được xem là rẻ nhất phân khúc , dao_động từ 550 triệu đồng - 650 triệu đồng tương_ứng với 2 phiên_bản mt và at",0,0,1,0,0
412,So sánh xe Hyundai Tucson 2019 và Nissan X-Trail V-Series 2019: Xe 5 chỗ vẫn hay hơn,"bước vào khoang nội_thất , điểm vớt_vát dành cho nissan x - trail so với đối_thủ có chẳng_là hàng ghế thứ 3 dành cho trẻ_em hoặc thêm không_gian chứa_đồ",0,1,0,0,0
