word_idx,word,POS,IBO_tag
565,được,V,O
565,trang_bị,V,O
565,bộ,N,O
565,lốp,N,O
565,dày,A,O
565,215,M,O
565,/,F,O
565,60R17,M,O
565,",",F,O
565,còn,C,O
565,Xpander,Np,O
565,mỏng,A,O
565,hơn,A,O
565,với,E,O
565,205,M,O
565,/,F,O
565,55R16,Np,O
564,Phía,N,O
564,đối_thủ,N,B-OBJ
564,",",F,O
564,mẫu,N,B-SUB
564,xe,N,I-SUB
564,Nhật,Np,I-SUB
564,chỉ,R,O
564,trang_bị,V,O
564,cụm,N,O
564,đèn,N,O
564,trước,E,O
564,dạng,N,O
564,Halogen,Np,O
564,sắc_sảo,A,O
564,",",F,O
564,có,V,O
564,thiết_kế,V,O
564,hầm_hố,N,O
564,",",F,O
564,nam_tính,N,O
372,Đối_với,E,O
372,tiêu_chí,N,O
372,so_sánh,V,O
372,về,E,O
372,độ,N,O
372,thoải_mái,A,O
372,của,E,O
372,ghế_ngồi,N,O
372,",",F,O
372,Honda,Np,B-SUB
372,CR,Ny,I-SUB
372,-,F,I-SUB
372,V,Ny,I-SUB
372,2018,M,I-SUB
372,được,V,O
372,đánh_giá,V,O
372,cao,A,O
372,hơn,A,O
372,và,C,O
372,giành,V,O
372,chiến_thắng,N,O
372,trước,E,O
372,đối_thủ,N,B-OBJ
372,Toyota,Np,O
372,RAV4,Ny,O
372,2018,M,O
103,Cùng,C,O
103,với,E,O
103,đó,P,O
103,khoảng,N,O
103,sáng,N,O
103,gầm,V,O
103,xe,N,O
103,của,E,O
103,Ford,Np,B-SUB
103,Ecosport,Np,I-SUB
103,Titanium,Np,I-SUB
103,1,M,I-SUB
103,L,Ny,I-SUB
103,EcoBoost,N,I-SUB
103,2018,M,I-SUB
103,cao,A,O
103,hơn,R,O
103,so,V,O
103,với,E,O
103,Honda,Np,B-OBJ
103,HR,Np,I-OBJ
103,-,F,I-OBJ
103,V,Np,I-OBJ
103,1.8,M,I-OBJ
103,L,Ny,I-OBJ
103,2018,M,I-OBJ
103,giúp,V,O
103,cho,E,O
103,mẫu,N,O
103,xe,N,O
103,Nhật_Bản,Np,O
103,có,V,O
103,lợi_thế,N,O
103,về,V,O
103,vận_hành,V,O
103,hơn,A,O
103,trên,E,O
103,những,L,O
103,địa_hình,N,O
103,khó,A,O
103,nhằn,V,O
68,Mẫu,N,B-SUB
68,xe,N,I-SUB
68,Mỹ_gắn,V,O
68,thêm,V,O
68,đèn,N,O
68,nên,C,O
68,trông,V,O
68,sáng_sủa,A,O
68,và,C,O
68,dễ,A,O
68,nhìn,V,O
68,hơn,A,O
68,đối_thủ,N,B-OBJ
23,Ở,E,O
23,phía,N,O
23,Sorento,Np,B-SUB
23,",",F,O
23,xe,N,O
23,trông,V,O
23,mềm_mại,A,O
23,với,E,O
23,thiết_kế,V,O
23,đèn,N,O
23,uốn,V,O
23,cong,A,O
23,",",F,O
23,cánh,N,O
23,gió,N,O
23,xe,N,O
23,dài,A,O
23,hơn,A,O
23,đối_thủ,N,B-OBJ
23,1,M,O
23,chút,N,O
574,Mazda,N,B-SUB
574,2,M,I-SUB
574,không,R,O
574,có,V,O
574,đèn,N,O
574,hậu,A,O
574,độc_đáo,A,O
574,như,C,O
574,đối_thủ,N,B-OBJ
196,Về,E,O
196,đuôi,N,O
196,xe,N,O
196,",",F,O
196,Terra,Np,B-OBJ
196,và,C,O
196,Fortuner,Np,O
196,đều,R,O
196,có,V,O
196,sẵn,A,O
196,cụm,N,O
196,đèn,N,O
196,LED,Ny,O
196,khá,R,O
196,cơ_bản,A,O
196,tuy_nhiên,C,O
196,thiết_kế,V,O
196,của,E,O
196,Toyota_Fortuner,Np,B-SUB
196,được,R,O
196,đánh_giá,V,O
196,là,V,O
196,mới_mẻ,A,O
196,hơn,A,O
196,với,E,O
196,cụm,N,O
196,đèn,N,O
196,hậu,V,O
196,hình,N,O
196,lưỡi,N,O
196,dao,N,O
196,",",F,O
196,đi,V,O
196,kèm,V,O
196,cản,V,O
196,sau,E,O
196,mạ,N,O
196,crôm,N,O
196,với,E,O
196,đèn,N,O
196,phản_quang,N,O
196,hấp_dẫn,V,O
388,Tuy,C,O
388,thông_số,N,O
388,kỹ_thuật,N,O
388,có,V,O
388,phần,N,O
388,kém,A,O
388,hơn,R,O
388,Honda,Np,O
388,Civic,Np,O
388,1.8,M,O
388,E,Ny,O
388,2018,M,O
388,nhưng,C,O
388,Toyota_Corolla,Np,B-SUB
388,Altis,Np,I-SUB
388,1.8,M,I-SUB
388,G,Nu,I-SUB
388,2018,M,I-SUB
388,lại,R,O
388,được,V,O
388,đánh_giá,V,O
388,cao,A,O
388,hơn,A,O
388,đối_thủ,N,B-OBJ
388,ở,E,O
388,cảm_giác,N,O
388,lái,V,O
70,Về,E,O
70,đầu,N,O
70,xe,N,O
70,",",F,O
70,Honda,Np,B-SUB
70,Civic,Np,I-SUB
70,cho,E,O
70,cảm,N,O
70,khác,A,O
70,bắt_mắt,V,O
70,hơn,R,O
70,Elantra,Np,B-OBJ
70,khi,N,O
70,có,V,O
70,sẵn,A,O
70,đèn,N,O
70,xe,N,O
70,Full,Np,O
70,-,F,O
70,LED,Ny,O
70,sắc,V,O
70,xảo,A,O
96,Những,L,O
96,đường,N,O
96,vân,N,O
96,nổi,V,O
96,mềm_mại,N,O
96,nối,V,O
96,dài,A,O
96,vòm,R,O
96,bánh_xe,A,O
96,phía,N,O
96,trước,A,O
96,cho,E,O
96,đến,E,O
96,cụm,N,O
96,đèn,N,O
96,hậu,A,O
96,khiến,V,O
96,cho,E,O
96,chiều,N,O
96,dài,A,O
96,thân,N,O
96,xe,N,O
96,Grand,Np,B-SUB
96,i10,V,I-SUB
96,2018,M,I-SUB
96,càng,R,O
96,thêm,V,O
96,vượt_trội,A,O
96,hơn,R,O
96,so,V,O
96,với,E,O
96,đối_thủ,N,B-OBJ
96,Suzuki_Celerio,Np,I-OBJ
89,Về,E,O
89,phần,N,O
89,đối_thủ,N,B-OBJ
89,",",F,O
89,Mitsubishi,Np,B-SUB
89,Mirage,Np,I-SUB
89,cũng,R,O
89,cho,V,O
89,cảm_giác,N,O
89,khá,R,O
89,nhẹ_nhàng,A,O
89,nhưng,C,O
89,cứng_cáp,A,O
89,hơn,A,O
89,đối_thủ,N,B-OBJ
89,một_chút,L,O
89,nhờ,V,O
89,gân,N,O
89,dập,V,O
89,trên,E,O
89,mặt,N,O
89,ca,N,O
89,-,F,O
89,pô,N,O
89,",",F,O
89,lưới,N,O
89,tản_nhiệt,N,O
89,tổ,N,O
89,ong,N,O
89,viền,V,O
89,crôm,N,O
89,",",F,O
89,cụm,N,O
89,cản,V,O
89,trước,N,O
89,với,E,O
89,gân,N,O
89,rẽ,V,O
89,nhánh,N,O
89,bao,N,O
89,lấy,V,O
89,đèn,N,O
89,sương_mù,N,O
89,khá,R,O
89,nổi_bật,A,O
78,Cả,T,O
78,2,M,O
78,mẫu,N,O
78,xe,N,O
78,đều,R,O
78,chạy,V,O
78,đèn,N,O
78,LED,Ny,O
78,ban_ngày,A,O
78,nhưng,C,O
78,dài,A,O
78,LED,Ny,O
78,của,E,O
78,Cruze,Np,B-SUB
78,trông,V,O
78,sắc,N,O
78,nét,N,O
78,và,C,O
78,thú_vị,A,O
78,hơn,A,O
78,đối_thủ,N,B-OBJ
78,một_chút,A,O
349,Nếu,C,O
349,so_sánh,V,O
349,xe,N,O
349,Chevrolet,Np,B-SUB
349,Colorado,Np,I-SUB
349,2017,M,I-SUB
349,và,C,O
349,Ford,Np,B-OBJ
349,Ranger,Np,I-OBJ
349,2017,M,I-OBJ
349,về,E,O
349,trang_bị,N,O
349,ngoại_thất,V,O
349,thì,C,O
349,chắc_chắn,A,O
349,cặp,M,O
349,đèn,N,O
349,cốt,N,O
349,Projector,Np,O
349,của,E,O
349,Colorado,Np,O
349,sẽ,R,O
349,có,V,O
349,lợi_thế,N,O
349,hơn,A,O
349,trước,E,O
349,đèn,N,O
349,Halogen,Np,O
349,của,E,O
349,Ranger,Np,O
528,Cũng,R,O
528,giống,A,O
528,đối_thủ,N,B-OBJ
528,Fortuner,Np,I-OBJ
528,",",F,O
528,Pajero,Np,B-SUB
528,cũng,R,O
528,lắp_đặt,V,O
528,đèn_pha,N,O
528,Projector,Np,O
528,sắc_cạnh,A,O
528,",",F,O
528,đi,V,O
528,kèm_cặp,V,O
528,đèn,N,O
528,sương_mù,N,O
528,2,M,O
528,bên,N,O
528,khá,R,O
528,liền,A,O
528,mạch,N,O
404,So,V,O
404,với,E,O
404,đối_thủ,N,O
404,đồng_hương,N,O
404,Kia,Np,B-OBJ
404,Sorento,Np,I-OBJ
404,thì,C,O
404,Santa,Np,B-SUB
404,Fe,Np,I-SUB
404,nhỉnh,V,O
404,hơn,A,O
404,về,E,O
404,chiều,N,O
404,dài,A,O
404,cùng,A,O
404,chiều,N,O
404,cao,A,O
404,",",F,O
404,kém,A,O
404,đôi_chút,N,O
404,ở,E,O
404,chiều,N,O
404,rộng,A,O
404,",",F,O
404,trong,E,O
404,khi,N,O
404,cùng,A,O
404,có,V,O
404,chiều,N,O
404,dài,A,O
404,cơ_sở,N,O
404,2.7,M,O
404,(,F,O
404,mm,N,O
404,),F,O
404,và,C,O
404,khoảng,N,O
404,sáng,N,O
404,gầm,N,O
404,185,M,O
404,(,F,O
404,mm,N,O
404,),F,O
353,Dù_vậy,C,O
353,",",F,O
353,đối_thủ,N,B-SUB
353,Innova,Np,I-SUB
353,lại,R,O
353,nhanh,A,O
353,chân,N,O
353,hơn,A,O
353,1,M,O
353,bước,N,O
353,khi,N,O
353,thiết_kế,V,O
353,khoảng,N,O
353,sáng,N,O
353,gầm,V,O
353,xe,N,O
353,lớn,A,O
353,hơn,A,O
353,",",F,O
353,giúp,V,O
353,chiếc,Nc,O
353,xe,N,O
353,vận_hành,V,O
353,tốt,A,O
353,ở,E,O
353,nhiều,A,O
353,địa_hình,N,O
549,Cả,P,O
549,hai,M,O
549,chiếc,Nc,O
549,hatchback,N,O
549,đều,R,O
549,được,V,O
549,trang_bị,V,O
549,đèn,N,O
549,phanh,N,O
549,trên,E,O
549,cao,A,O
549,công_nghệ,N,O
549,Tuy,Np,O
549,sở_hữu,V,O
549,kích_thước,N,O
549,tổng_thể,N,O
549,tương_đương,A,O
549,nhau,N,O
549,",",F,O
549,nhưng,C,O
549,Yaris,Np,B-SUB
549,có,V,O
549,phần,N,O
549,bề_thế,A,O
549,hơn,A,O
549,khi,N,O
549,đặt,V,O
549,cạnh,N,O
549,chiếc,Nc,O
549,hatchback,N,B-OBJ
549,“,F,I-OBJ
549,nữ_tính,N,I-OBJ
549,”,F,I-OBJ
549,nhà,N,I-OBJ
549,Mazda,Np,I-OBJ
549,2,M,I-OBJ
410,Tuy_nhiên,C,O
410,",",F,O
410,về,E,O
410,mặt,N,O
410,tổng_thể,N,O
410,",",F,O
410,Fortuner,Np,B-SUB
410,có,V,O
410,phần,N,O
410,"""",F,O
410,đuối,A,O
410,"""",F,O
410,hơn,R,O
410,Santafe,Np,B-OBJ
410,về,E,O
410,nhiều,A,O
410,mặt,N,O
410,từ,E,O
410,thiết_kế,N,O
410,",",F,O
410,trang_bị,V,O
410,tới,E,O
410,vận_hành,N,O
394,Phần,N,O
394,đầu,N,O
394,của,E,O
394,Honda,Np,B-SUB
394,City,Np,I-SUB
394,2016,M,I-SUB
394,không,R,O
394,có,V,O
394,quá,R,O
394,nhiều,A,O
394,thay_đổi,V,O
394,với,E,O
394,mặt,N,O
394,ga,N,O
394,-,F,O
394,lăng,V,O
394,cỡ,N,O
394,lớn,A,O
394,mạ,N,O
394,crom,N,O
394,đặc_trưng,N,O
394,cùng,A,O
394,dàn,N,O
394,đèn_pha,N,O
394,Halogen,Np,O
394,",",F,O
394,bên,N,O
394,cạnh,N,O
394,đó,P,O
394,",",F,O
394,xe,N,O
394,còn,R,O
394,có,V,O
394,hốc,N,O
394,đèn,N,O
394,sương_mù,N,O
394,và,C,O
394,cản,V,O
394,trước,N,O
394,hầm_hố,A,O
394,hơn,R,O
394,so,V,O
394,với,E,O
394,đối_thủ,N,B-OBJ
109,Ngoài_ra,X,O
109,",",F,O
109,xe,N,O
109,cũng,R,O
109,lắp_đặt,V,O
109,gương,N,O
109,chiếu,V,O
109,hậu,N,O
109,chỉnh,V,O
109,điện,N,O
109,",",F,O
109,đèn,N,O
109,báo,N,O
109,rẽ,V,O
109,và,C,O
109,đèn,N,O
109,hậu,N,O
109,LED.,Ny,O
109,​,N,O
109,Nhờ,V,O
109,kích_thước,N,O
109,lớn,A,O
109,hơn,A,O
109,đối_thủ,N,B-OBJ
109,ở,E,O
109,cả,P,O
109,3,M,O
109,chiều,N,O
109,dài,A,O
109,x,N,O
109,rộng,A,O
109,x,N,O
109,ngang,A,O
109,(,F,O
109,17,M,O
109,x12,N,O
109,x,V,O
109,24,M,O
109,mm,Nu,O
109,),F,O
109,nên,C,O
109,mẫu,N,B-SUB
109,xe,N,I-SUB
109,Hàn_Quốc,Np,I-SUB
109,có,V,O
109,không_gian,N,O
109,nội_thất,N,O
109,rất,R,O
109,rộng_rãi,A,O
518,Về,E,O
518,kích_thước,N,O
518,tổng_thể,N,O
518,",",F,O
518,Honda,Np,B-SUB
518,Accord,Np,I-SUB
518,sở_hữu,V,O
518,dáng_vẻ,N,O
518,bề_thế,A,O
518,hơn,A,O
518,Toyota_Camry,Np,B-OBJ
518,với,E,O
518,chiều,N,O
518,dài,A,O
518,tổng_thể,N,O
518,lớn,A,O
518,hơn,A,O
215,Ngoài_ra,X,O
215,",",F,O
215,đèn,N,O
215,nội_thất,N,O
215,của,E,O
215,Toyota_Vios,Np,B-SUB
215,E,Np,I-SUB
215,MT,Ny,I-SUB
215,được,V,O
215,trang_bị,V,O
215,cho,E,O
215,cả,P,O
215,2,M,O
215,hàng,N,O
215,ghế,N,O
215,",",F,O
215,tiện_dụng,N,O
215,so,V,O
215,với,E,O
215,chỉ,N,O
215,1,M,O
215,hàng,N,O
215,ghế,N,O
215,trước,A,O
215,trên,E,O
215,Kia,Np,B-OBJ
215,Soluto,Np,I-OBJ
215,MT,Ny,I-OBJ
215,Deluxe,Np,I-OBJ
382,Có_thể,R,O
382,thấy,V,O
382,",",F,O
382,City_dài,N,O
382,và,C,O
382,rộng,A,O
382,hơn,A,O
382,đáng_kể,N,O
382,so,V,O
382,với,E,O
382,Accent,Np,B-OBJ
396,Ngoài_ra,X,O
396,",",F,O
396,Accent,Np,B-SUB
396,cũng,R,O
396,có,V,O
396,khoảng,N,O
396,sáng,N,O
396,gầm,N,O
396,cao,A,O
396,hơn,A,O
396,hẳn,R,O
396,",",F,O
396,chính,T,O
396,vì_vậy_mà,V,O
396,khả_năng,N,O
396,“,F,O
396,leo,V,O
396,lề,N,O
396,”,F,O
396,",",F,O
396,vận_hành,V,O
396,ở,E,O
396,điều_kiện,N,O
396,đường_sá,N,O
396,gồ_ghề,A,O
396,được,R,O
396,đảm_bảo,V,O
396,hơn,R,O
396,so,V,O
396,với,E,O
396,đối_thủ,N,B-OBJ
396,đến,V,I-OBJ
396,từ,E,I-OBJ
396,Nhật,Np,I-OBJ
396,Di_chuyển,V,O
396,ra,R,O
396,phía,N,O
396,sau,N,O
396,",",F,O
396,đuôi,N,O
396,xe,N,O
396,Accent,Np,B-SUB
396,1.4,M,I-SUB
396,AT,Nu,I-SUB
396,2021,M,I-SUB
396,tiếp_tục,V,O
396,với,E,O
396,những,L,O
396,đường_nét,N,O
396,trẻ_trung,A,O
396,",",F,O
396,hiện_đại,A,O
396,bởi,E,O
396,sự,Nc,O
396,xuất_hiện,V,O
396,của,E,O
396,bộ,Nc,O
396,khuếch,N,O
396,lưu,V,O
396,khí,N,O
396,động_học,N,O
396,và,C,O
396,cặp,M,O
396,đèn,N,O
396,hậu,N,O
396,LED,Ny,O
396,3D,M,O
396,được,R,O
396,tinh_chỉnh,V,O
396,nhẹ,A,O
396,",",F,O
396,hiện_đại,N,O
396,so,V,O
396,với,E,O
396,đời,N,B-OBJ
396,cũ,A,I-OBJ
396,Ngoài_ra,X,O
396,",",F,O
396,đèn,N,O
396,phản_quang,V,O
396,trên,E,O
396,Vios,Np,B-SUB
396,có,V,O
396,thiết_kế,N,O
396,to,A,O
396,bản,N,O
396,hơn,A,O
396,thay_vì,R,O
396,thanh_mảnh,A,O
396,như,C,O
396,trên,E,O
396,đối_thủ,N,B-OBJ
396,",",F,O
396,bên,N,O
396,ngoài,N,O
396,cũng,R,O
396,không,R,O
396,được,V,O
396,viền,V,O
396,chrome,N,O
218,Dải_đèn,N,O
218,LED,Ny,O
218,được,V,O
218,kéo_dài,V,O
218,sang,V,O
218,2,M,O
218,bên,N,O
218,giúp,V,O
218,người,N,O
218,dùng,V,O
218,có,V,O
218,cảm_giác,N,O
218,đầu,N,O
218,xe,N,B-SUB
218,rộng,A,O
218,và,C,O
218,bề_thế,A,O
218,hơn,R,O
218,rất,R,O
218,nhiều,A,O
218,so,V,O
218,với,E,O
218,các,L,B-OBJ
218,dòng,Nc,I-OBJ
218,xe,N,B-SUB
218,cùng,A,I-OBJ
218,phân,V,I-OBJ
218,khúc,N,I-OBJ
218,Thế_mạnh,N,O
218,của,E,O
218,Camry,Np,B-SUB
218,2,M,I-SUB
218,G,Ny,I-SUB
218,là,V,O
218,thiết_kế,V,O
218,mới,R,O
218,trẻ_trung,A,O
218,hơn,A,O
218,",",F,O
218,vận_hành,V,O
218,tốt,A,O
218,hơn,R,O
218,bản,N,B-OBJ
218,tiền_nhiệm,V,I-OBJ
200,Đồng_thời,C,O
200,vị_trí,N,O
200,đèn_pha,N,O
200,của,E,O
200,Xpander,Np,B-SUB
200,cũng,R,O
200,được,V,O
200,dời,V,O
200,thấp,A,O
200,xuống,R,O
200,so,V,O
200,với,E,O
200,Ertiga,Np,B-OBJ
155,Tuy,C,O
155,có_giá,N,O
155,bán,V,O
155,rẻ,A,O
155,hơn,R,O
155,nhưng,C,O
155,Kia,Np,B-SUB
155,Morning,Np,I-SUB
155,S,Ny,I-SUB
155,lại,R,O
155,nổi_trội,A,O
155,hơn,R,O
155,đôi_chút,L,O
155,nhờ,V,O
155,đèn_pha,N,O
155,có,V,O
155,thêm,V,O
155,tính_năng,N,O
155,tự_động,A,O
155,bật,V,O
155,tắt,A,O
155,",",F,O
155,đèn,N,O
155,hậu,N,O
155,LED,Ny,O
155,",",F,O
155,trong,E,O
155,khi,N,O
155,đó,P,O
155,trên,E,O
155,Brio,Np,B-OBJ
155,RS,Ny,I-OBJ
155,chỉ,R,O
155,là,V,O
155,loại,Nc,O
155,bóng,N,O
155,thường,A,O
303,Thông_số,N,O
303,kỹ_thuật,N,O
303,về,E,O
303,kích_thước,N,O
303,cho,V,O
303,thấy,V,O
303,SantaFe,N,B-SUB
303,có,V,O
303,kích_thước,N,O
303,tổng_thể,N,O
303,lớn,A,O
303,hơn,R,O
303,so,V,O
303,với,E,O
303,Peugeot,Np,B-OBJ
303,5008,M,I-OBJ
255,Trong,E,O
255,khi,N,O
255,đó,P,O
255,",",F,O
255,do,E,O
255,chưa,R,O
255,phải,V,O
255,bản,V,O
255,cao_cấp,A,O
255,nhất,A,O
255,nên,C,O
255,Vios,Np,B-SUB
255,E,Np,I-SUB
255,CVT,Ny,I-SUB
255,chỉ,R,O
255,sở_hữu,V,O
255,các,L,O
255,trang_bị,N,O
255,cơ_bản,A,O
255,như,C,O
255,đèn_pha,N,O
255,Halogen,Np,O
255,",",F,O
255,gương,N,O
255,gập,V,O
255,/,F,O
255,chỉnh,V,O
255,điện,N,O
255,tự_động,A,O
255,và,C,O
255,mâm,N,O
255,đúc,V,O
255,cũng,R,O
255,chỉ,R,O
255,có,V,O
255,đường_kính,N,O
255,15,M,O
255,inch,N,O
255,–,N,O
255,nhỏ,A,O
255,hơn,A,O
255,1,M,O
255,inch,N,O
255,so,V,O
255,với,E,O
255,đối_thủ,N,B-OBJ
192,Về,V,O
192,trang_bị,V,O
192,ngoại_thất,N,O
192,",",F,O
192,bản,Nc,B-SUB
192,AT,Ny,I-SUB
192,của,E,I-SUB
192,Xpander,Np,I-SUB
192,vừa,R,O
192,ra_mắt,V,O
192,cũng,R,O
192,đã,R,O
192,được,V,O
192,cải_tiến,V,O
192,lên,V,O
192,hệ_thống,N,O
192,đèn_chiếu,N,O
192,sáng,N,O
192,full,N,O
192,-,F,O
192,LED,Ny,O
192,",",F,O
192,thay_thế,V,O
192,cho,E,O
192,loại,Nc,O
192,halogen,N,O
192,trước,E,O
192,đây,P,O
192,để,E,O
192,tạo,V,O
192,thế,R,O
192,cân_bằng,A,O
192,với,E,O
192,đối_thủ,N,B-OBJ
269,Sở_hữu,V,O
269,các,L,O
269,thông_số,N,O
269,về,E,O
269,kích_thước,N,O
269,tổng_thể,N,O
269,nhỉnh,A,O
269,hơn,R,O
269,so,V,O
269,với,E,O
269,đối_thủ,N,B-OBJ
269,(,F,O
269,dài,A,O
269,hơn,A,O
269,160mm,M,O
269,",",F,O
269,cao,A,O
269,hơn,A,O
269,50mm,M,O
269,),F,O
269,",",F,O
269,chiều,N,O
269,dài,A,O
269,cơ_sở,N,O
269,cũng,R,O
269,lớn,A,O
269,hơn,A,O
269,35mm,M,O
269,",",F,O
269,Nissan,Np,B-SUB
269,X,Np,I-SUB
269,-,F,I-SUB
269,Trail,Np,I-SUB
269,vì_thế,C,O
269,mang,V,O
269,lại,R,O
269,cho,E,O
269,người,N,O
269,dùng,V,O
269,một,M,O
269,không_gian,N,O
269,nội_thất,N,O
269,rộng_rãi,A,O
269,",",F,O
269,thoải_mái,A,O
269,hơn,A,O
60,La,Np,O
60,-,F,O
60,zăng,N,O
60,5,M,O
60,chấu,N,O
60,kép,N,O
60,trên,E,O
60,Tucson,Np,B-SUB
60,cũng,R,O
60,được,V,O
60,làm,V,O
60,mới,R,O
60,",",F,O
60,kết_hợp,V,O
60,với,E,O
60,cụm,N,O
60,đèn,N,O
60,hậu,N,O
60,LED,Ny,O
60,và,C,O
60,cặp,M,O
60,ống_xả,N,O
60,kép,N,O
60,ở,E,O
60,đuôi,N,O
60,xe,N,O
60,tạo,V,O
60,cảm_quan,N,O
60,trẻ_trung,A,O
60,và,C,O
60,thể_thao,N,O
60,hơn,A,O
60,so,V,O
60,với,E,O
60,đối_thủ,N,B-OBJ
241,Thông_số,N,O
241,khoảng,A,O
241,sáng,N,O
241,gầm,N,O
241,trên,E,O
241,Mazda6,Np,B-SUB
241,cao,A,O
241,hơn,A,O
241,34mm,M,O
241,so,V,O
241,với,E,O
241,trên,E,O
241,Accord,Np,B-OBJ
241,",",F,O
241,đảm_bảo,V,O
241,hơn,A,O
241,cho,E,O
241,khả_năng,N,O
241,vận_hành,V,O
241,linh_hoạt,V,O
241,trên,E,O
241,những,L,O
241,đoạn,Nc,O
241,đường,N,O
241,gồ_ghề,A,O
252,Các,L,O
252,thông_số,N,O
252,về,E,O
252,kích_thước,N,O
252,tổng_thể,N,O
252,",",F,O
252,chiều,N,O
252,dài,A,O
252,cơ_sở,N,O
252,và,C,O
252,khoảng,A,O
252,sáng,N,O
252,gầm,N,O
252,trên,E,O
252,Mazda3,Np,B-SUB
252,đều,R,O
252,nhỉnh,A,O
252,hơn,R,O
252,so,V,O
252,với,E,O
252,Honda_Civic,Np,B-OBJ
252,",",F,O
252,về,E,O
252,lý_thuyết,N,O
252,thì,C,O
252,sẽ,R,O
252,giúp,V,O
252,mang,V,O
252,lại,R,O
252,kích_thước,N,O
252,bề_thế,A,O
252,hơn,A,O
252,",",F,O
252,bên,N,O
252,cạnh,N,O
252,đó,P,O
252,là,V,O
252,độ,N,O
252,rộng_rãi,A,O
252,",",F,O
252,thoái,N,O
252,mái,N,O
252,trong,E,O
252,không_gian,N,O
252,nội_thất,N,O
252,và,C,O
252,khả_năng,N,O
252,vận_hành,V,O
252,linh_hoạt,V,O
252,trong,E,O
252,điều_kiện,N,O
252,đường_sá,N,O
252,gồ_ghề,A,O
284,Bù,V,O
284,lại,R,O
284,",",F,O
284,mẫu,N,B-SUB
284,xe,N,I-SUB
284,Pháp,Np,I-SUB
284,có,V,O
284,cửa_sổ,N,O
284,trời,N,O
284,toàn_cảnh,V,O
284,panoramic,A,O
284,",",F,O
284,hệ_thống,N,O
284,đèn,N,O
284,viền,V,O
284,nội_thất,N,O
284,ambient,V,O
284,light,N,O
284,“,F,O
284,nịnh,V,O
284,mắt,N,O
284,”,F,O
284,hơn,A,O
284,cửa_sổ,N,O
284,sunroof,V,O
284,trên,E,O
284,đối_thủ,N,B-OBJ
50,Ngoài_ra,X,O
50,",",F,O
50,khoảng,N,O
50,sáng,N,O
50,gầm,V,O
50,xe,N,O
50,của,E,O
50,mẫu,N,B-SUB
50,xe,N,I-SUB
50,Hàn_đạt,V,O
50,150mm,M,O
50,",",F,O
50,lợi_thế,A,O
50,hơn,R,O
50,khá,R,O
50,nhiều,A,O
50,so,V,O
50,với,E,O
50,con_số,N,O
50,135mm,M,O
50,trên,E,O
50,Honda_City,Np,B-OBJ
111,Về,E,O
111,phần,N,O
111,đuôi,N,O
111,xe,N,O
111,",",F,O
111,Colorado,Np,B-SUB
111,có,V,O
111,thiết_kế,V,O
111,cứng_cáp,A,O
111,với,E,O
111,cụm,N,O
111,đèn,N,O
111,hậu,N,O
111,dạng,N,O
111,3,M,O
111,tầng,N,O
111,",",F,O
111,các,L,O
111,chi_tiết,N,O
111,đều,R,O
111,được,V,O
111,vuốt,V,O
111,góc_cạnh,A,O
111,hơn,R,O
111,so,V,O
111,với,E,O
111,đối_thủ,N,B-OBJ
115,Chevrolet,Np,B-SUB
115,Trax,Np,I-SUB
115,sở_hữu,V,O
115,thiết_kế,V,O
115,lai,N,O
115,hiện_đại,A,O
115,và,C,O
115,bắt_mắt,V,O
115,hơn,A,O
115,so,V,O
115,với,E,O
115,đối_thủ,N,B-OBJ
115,Trong,E,O
115,khi,N,O
115,đó,P,O
115,",",F,O
115,ở,E,O
115,phiên_bản,N,O
115,này,P,O
115,Ecosport,Np,B-SUB
115,chỉ,R,O
115,sử_dụng,V,O
115,cụm,N,O
115,đèn,N,O
115,dạng,N,O
115,halogen,N,O
115,đơn_giản,A,O
115,",",F,O
115,điểm,N,O
115,cộng,V,O
115,ở,E,O
115,thế_hệ,N,O
115,mới,R,O
115,này,P,O
115,là,V,O
115,cụm,N,O
115,đèn,N,O
115,sương_mù,N,O
115,được,V,O
115,thiết_kế,V,O
115,sắc,N,O
115,xảo,A,O
115,hơn,R,O
115,so,V,O
115,với,E,O
115,bóng,N,O
115,tròn,A,O
115,như,C,O
115,phiên_bản,N,B-OBJ
115,cũ,A,I-OBJ
115,So,V,O
115,với,E,O
115,đối_thủ,N,B-OBJ
115,",",F,O
115,Ecosport,Np,B-SUB
115,có,V,O
115,thiết_kế,V,O
115,rắn_rỏi,A,O
115,hơn,A,O
115,",",F,O
115,thể_hiện,V,O
115,ở,E,O
115,những,L,O
115,đường,N,O
115,gân,N,O
115,dập,V,O
115,nổi,R,O
115,dứt_khoát,A,O
115,từ,E,O
115,phần,N,O
115,hốc,N,O
115,bánh,N,O
115,trước,A,O
115,đến,E,O
115,tận,E,O
115,cụm,N,O
115,đèn,N,O
115,hậu,A,O
115,phía,N,O
115,sau,N,O
115,tăng,V,O
115,tính_năng,N,O
115,khí,N,O
115,động_học,A,O
115,",",F,O
115,viền,V,O
115,cửa,N,O
115,mạ,V,O
115,chrome,N,O
115,sang_trọng,A,O
115,",",F,O
115,gương,N,O
115,chiếu,V,O
115,hậu,N,O
115,chỉnh,V,O
115,/,F,O
115,gập,N,O
115,điện,N,O
115,thiết_kế,V,O
115,2,M,O
115,tone,N,O
115,màu,N,O
115,đẹp_mắt,A,O
172,CX,Ny,B-SUB
